match_id,series_id,match_details,result,scores,date,venue,round,home,away,winner,win_by_runs,win_by_wickets,balls_remaining,innings1,innings1_runs,innings1_wickets,innings1_overs_batted,innings1_overs,innings2,innings2_runs,innings2_wickets,innings2_overs_batted,innings2_overs,D/L_method,target,year
361657,361644,"5th Match:Pakistan v Zimbabwe at King City (NW)- Oct 12, 2008",Pakistan won by 7 wickets (with 6 balls remaining),Zimbabwe 107/8 (20/20 ov); Pakistan 110/3 (19/20 ov),2008-10-12,King City (NW),5th Match,Pakistan,Zimbabwe,Pakistan,,7.0,6.0,Zimbabwe,107.0,8.0,20.0,20.0,Pakistan,110.0,3.0,19.0,20.0,,,2008
361658,361644,"6th Match:Canada v Sri Lanka at King City (NW)- Oct 12, 2008",Sri Lanka won by 15 runs,Sri Lanka 153/7 (20/20 ov); Canada 138 (20/20 ov),2008-10-12,King City (NW),6th Match,Canada,Sri Lanka,Sri Lanka,15.0,,,Sri Lanka,153.0,7.0,20.0,20.0,Canada,138.0,10.0,20.0,20.0,,,2008
361659,361644,"3rd Place Playoff:Canada v Zimbabwe at King City (NW)- Oct 13, 2008",Zimbabwe won by 109 runs,Zimbabwe 184/5 (20/20 ov); Canada 75 (19.2/20 ov),2008-10-13,King City (NW),3rd Place Playoff,Canada,Zimbabwe,Zimbabwe,109.0,,,Zimbabwe,184.0,5.0,20.0,20.0,Canada,75.0,10.0,19.2,20.0,,,2008
361660,361644,"Final:Pakistan v Sri Lanka at King City (NW)- Oct 13, 2008",Sri Lanka won by 5 wickets (with 6 balls remaining),Pakistan 132/7 (20/20 ov); Sri Lanka 133/5 (19/20 ov),2008-10-13,King City (NW),Final,Pakistan,Sri Lanka,Sri Lanka,,5.0,6.0,Pakistan,132.0,7.0,20.0,20.0,Sri Lanka,133.0,5.0,19.0,20.0,,,2008
362440,354384,"Stanford Superstars v Trinidad & Tobago at Coolidge- Oct 25, 2008",Stanford Superstars won by 22 runs,Stanford Superstars 146/5 (20/20 ov); Trinidad & Tobago 124/8 (20/20 ov),2008-10-25,Coolidge,,Stanford Superstars,Trinidad & Tobago,Stanford Superstars,22.0,,,Stanford Superstars,146.0,5.0,20.0,20.0,Trinidad & Tobago,124.0,8.0,20.0,20.0,,,2008
362441,354384,"England v Middlesex at Coolidge- Oct 26, 2008",England won by 12 runs,England 121/4 (20/20 ov); Middlesex 109/4 (20/20 ov),2008-10-26,Coolidge,,England,Middlesex,England,12.0,,,England,121.0,4.0,20.0,20.0,Middlesex,109.0,4.0,20.0,20.0,,,2008
362442,354384,"Middlesex v Trinidad & Tobago at Coolidge- Oct 27, 2008",Trinidad & Tobago won by 5 wickets (with 4 balls remaining),Middlesex 117/8 (20/20 ov); Trinidad & Tobago 122/5 (19.2/20 ov),2008-10-27,Coolidge,,Middlesex,Trinidad & Tobago,Trinidad & Tobago,,5.0,4.0,Middlesex,117.0,8.0,20.0,20.0,Trinidad & Tobago,122.0,5.0,19.2,20.0,,,2008
362443,354384,"England v Trinidad & Tobago at Coolidge- Oct 28, 2008",England won by 1 run,England 141/6 (20/20 ov); Trinidad & Tobago 140/9 (20/20 ov),2008-10-28,Coolidge,,England,Trinidad & Tobago,England,1.0,,,England,141.0,6.0,20.0,20.0,Trinidad & Tobago,140.0,9.0,20.0,20.0,,,2008
362444,354384,"Stanford Superstars v Middlesex at Coolidge- Oct 30, 2008",Stanford Superstars won by 58 runs,Stanford Superstars 173/4 (20/20 ov); Middlesex 115 (17.3/20 ov),2008-10-30,Coolidge,,Stanford Superstars,Middlesex,Stanford Superstars,58.0,,,Stanford Superstars,173.0,4.0,20.0,20.0,Middlesex,115.0,10.0,17.3,20.0,,,2008
354386,362491,"Stanford Superstars v England at Coolidge- Nov 1, 2008",Stanford Superstars won by 10 wickets (with 44 balls remaining),England 99 (19.5/20 ov); Stanford Superstars 101/0 (12.4/20 ov),2008-11-01,Coolidge,,Stanford Superstars,England,Stanford Superstars,,10.0,44.0,England,99.0,10.0,19.5,20.0,Stanford Superstars,101.0,0.0,12.4,20.0,,,2008
350347,350339,"Only T20I:South Africa v Bangladesh at Johannesburg- Nov 5, 2008",South Africa won by 12 runs (D/L method),"South Africa 118/7 (14/14 ov); Bangladesh 109/8 (14/14 ov, target: 122)",2008-11-05,Johannesburg,Only T20I,South Africa,Bangladesh,South Africa,12.0,,,South Africa,118.0,7.0,14.0,14.0,Bangladesh,109.0,8.0,14.0,14.0,1.0,122.0,2008
366707,366702,"1st T20I:New Zealand v West Indies at Auckland- Dec 26, 2008",Match tied (West Indies won the one-over eliminator),New Zealand 155/7 (20/20 ov); West Indies 155/8 (20/20 ov),2008-12-26,Auckland,1st T20I,New Zealand,West Indies,West Indies,,,,New Zealand,155.0,7.0,20.0,20.0,West Indies,155.0,8.0,20.0,20.0,,,2008
366708,366702,"2nd T20I:New Zealand v West Indies at Hamilton- Dec 28, 2008",New Zealand won by 36 runs,New Zealand 191/9 (20/20 ov); West Indies 155/7 (20/20 ov),2008-12-28,Hamilton,2nd T20I,New Zealand,West Indies,New Zealand,36.0,,,New Zealand,191.0,9.0,20.0,20.0,West Indies,155.0,7.0,20.0,20.0,,,2008
351694,351618,"1st T20I:Australia v South Africa at Melbourne- Jan 11, 2009",Australia won by 52 runs,Australia 182/9 (20/20 ov); South Africa 130 (18/20 ov),2009-01-11,Melbourne,1st T20I,Australia,South Africa,Australia,52.0,,,Australia,182.0,9.0,20.0,20.0,South Africa,130.0,10.0,18.0,20.0,,,2009
351695,351618,"2nd T20I:Australia v South Africa at Brisbane- Jan 13, 2009",Australia won by 6 wickets (with 7 balls remaining),South Africa 157/5 (20/20 ov); Australia 161/4 (18.5/20 ov),2009-01-13,Brisbane,2nd T20I,Australia,South Africa,Australia,,6.0,7.0,South Africa,157.0,5.0,20.0,20.0,Australia,161.0,4.0,18.5,20.0,,,2009
361311,361245,"Queensland v New South Wales at Brisbane- Dec 26, 2008",New South Wales won by 5 wickets (with 2 balls remaining),Queensland 161/7 (20/20 ov); New South Wales 162/5 (19.4/20 ov),2008-12-26,Brisbane,,Queensland,New South Wales,New South Wales,,5.0,2.0,Queensland,161.0,7.0,20.0,20.0,New South Wales,162.0,5.0,19.4,20.0,,,2008
361312,361245,"Tasmania v Victoria at Hobart- Dec 28, 2008",Victoria won by 35 runs,Victoria 203/5 (20/20 ov); Tasmania 168 (18.3/20 ov),2008-12-28,Hobart,,Tasmania,Victoria,Victoria,35.0,,,Victoria,203.0,5.0,20.0,20.0,Tasmania,168.0,10.0,18.3,20.0,,,2008
361313,361245,"South Australia v Western Australia at Adelaide- Dec 28, 2008",South Australia won by 35 runs (D/L method),"South Australia 182 (19.2/20 ov); Western Australia 121/6 (17/17 ov, target: 157)",2008-12-28,Adelaide,,South Australia,Western Australia,South Australia,35.0,,,South Australia,182.0,10.0,19.2,20.0,Western Australia,121.0,6.0,17.0,17.0,1.0,157.0,2008
361314,361245,"New South Wales v Western Australia at Sydney- Dec 30, 2008",Western Australia won by 5 wickets (with 5 balls remaining),New South Wales 148/5 (20/20 ov); Western Australia 149/5 (19.1/20 ov),2008-12-30,Sydney,,New South Wales,Western Australia,Western Australia,,5.0,5.0,New South Wales,148.0,5.0,20.0,20.0,Western Australia,149.0,5.0,19.1,20.0,,,2008
361315,361245,"Tasmania v Queensland at Hobart- Jan 1, 2009",Tasmania won by 18 runs,Tasmania 184/8 (20/20 ov); Queensland 166/4 (20/20 ov),2009-01-01,Hobart,,Tasmania,Queensland,Tasmania,18.0,,,Tasmania,184.0,8.0,20.0,20.0,Queensland,166.0,4.0,20.0,20.0,,,2009
361316,361245,"Victoria v South Australia at Melbourne- Jan 2, 2009",Victoria won by 8 wickets (with 1 ball remaining),South Australia 183/5 (20/20 ov); Victoria 184/2 (19.5/20 ov),2009-01-02,Melbourne,,Victoria,South Australia,Victoria,,8.0,1.0,South Australia,183.0,5.0,20.0,20.0,Victoria,184.0,2.0,19.5,20.0,,,2009
361317,361245,"Victoria v Queensland at Geelong- Jan 4, 2009",Queensland won by 6 wickets (with 2 balls remaining),Victoria 161/7 (20/20 ov); Queensland 162/4 (19.4/20 ov),2009-01-04,Geelong,,Victoria,Queensland,Queensland,,6.0,2.0,Victoria,161.0,7.0,20.0,20.0,Queensland,162.0,4.0,19.4,20.0,,,2009
361318,361245,"Western Australia v Tasmania at Perth- Jan 4, 2009",Western Australia won by 3 wickets (with 1 ball remaining),Tasmania 128 (20/20 ov); Western Australia 132/7 (19.5/20 ov),2009-01-04,Perth,,Western Australia,Tasmania,Western Australia,,3.0,1.0,Tasmania,128.0,10.0,20.0,20.0,Western Australia,132.0,7.0,19.5,20.0,,,2009
361319,361245,"South Australia v New South Wales at Adelaide- Jan 6, 2009",New South Wales won by 4 wickets (with 10 balls remaining),South Australia 160/8 (20/20 ov); New South Wales 161/6 (18.2/20 ov),2009-01-06,Adelaide,,South Australia,New South Wales,New South Wales,,4.0,10.0,South Australia,160.0,8.0,20.0,20.0,New South Wales,161.0,6.0,18.2,20.0,,,2009
361320,361245,"Victoria v Western Australia at Melbourne- Jan 8, 2009",Victoria won by 78 runs,Victoria 183/7 (20/20 ov); Western Australia 105 (17/20 ov),2009-01-08,Melbourne,,Victoria,Western Australia,Victoria,78.0,,,Victoria,183.0,7.0,20.0,20.0,Western Australia,105.0,10.0,17.0,20.0,,,2009
361321,361245,"Queensland v South Australia at Brisbane- Jan 9, 2009",Queensland won by 7 wickets (with 12 balls remaining),South Australia 163/7 (20/20 ov); Queensland 164/3 (18/20 ov),2009-01-09,Brisbane,,Queensland,South Australia,Queensland,,7.0,12.0,South Australia,163.0,7.0,20.0,20.0,Queensland,164.0,3.0,18.0,20.0,,,2009
361322,361245,"New South Wales v Tasmania at Sydney- Jan 12, 2009",Tasmania won by 28 runs,Tasmania 194/7 (20/20 ov); New South Wales 166/8 (20/20 ov),2009-01-12,Sydney,,New South Wales,Tasmania,Tasmania,28.0,,,Tasmania,194.0,7.0,20.0,20.0,New South Wales,166.0,8.0,20.0,20.0,,,2009
361323,361245,"Tasmania v South Australia at Launceston- Jan 15, 2009",South Australia won by 52 runs,South Australia 176/6 (20/20 ov); Tasmania 124 (19.3/20 ov),2009-01-15,Launceston,,Tasmania,South Australia,South Australia,52.0,,,South Australia,176.0,6.0,20.0,20.0,Tasmania,124.0,10.0,19.3,20.0,,,2009
361324,361245,"Western Australia v Queensland at Perth- Jan 15, 2009",Queensland won by 62 runs,Queensland 189/3 (20/20 ov); Western Australia 127 (17.5/20 ov),2009-01-15,Perth,,Western Australia,Queensland,Queensland,62.0,,,Queensland,189.0,3.0,20.0,20.0,Western Australia,127.0,10.0,17.5,20.0,,,2009
361325,361245,"New South Wales v Victoria at Sydney- Jan 17, 2009",New South Wales won by 2 runs,New South Wales 128/8 (20/20 ov); Victoria 126/9 (20/20 ov),2009-01-17,Sydney,,New South Wales,Victoria,New South Wales,2.0,,,New South Wales,128.0,8.0,20.0,20.0,Victoria,126.0,9.0,20.0,20.0,,,2009
361326,361245,"Preliminary Final:Queensland v Victoria at Brisbane- Jan 21, 2009",Victoria won by 6 wickets (with 12 balls remaining),Queensland 112/6 (20/20 ov); Victoria 113/4 (18/20 ov),2009-01-21,Brisbane,Preliminary Final,Queensland,Victoria,Victoria,,6.0,12.0,Queensland,112.0,6.0,20.0,20.0,Victoria,113.0,4.0,18.0,20.0,,,2009
361327,361245,"Final:New South Wales v Victoria at Sydney- Jan 24, 2009",New South Wales won by 5 wickets (with 0 balls remaining),Victoria 166/4 (20/20 ov); New South Wales 167/5 (20/20 ov),2009-01-24,Sydney,Final,New South Wales,Victoria,New South Wales,,5.0,0.0,Victoria,166.0,4.0,20.0,20.0,New South Wales,167.0,5.0,20.0,20.0,,,2009
386535,370896,"Only T20I:Sri Lanka v India at Colombo (RPS)- Feb 10, 2009",India won by 3 wickets (with 4 balls remaining),Sri Lanka 171/4 (20/20 ov); India 174/7 (19.2/20 ov),2009-02-10,Colombo (RPS),Only T20I,Sri Lanka,India,India,,3.0,4.0,Sri Lanka,171.0,4.0,20.0,20.0,India,174.0,7.0,19.2,20.0,,,2009
351696,351619,"Only T20I:Australia v New Zealand at Sydney- Feb 15, 2009",Australia won by 1 run,Australia 150/7 (20/20 ov); New Zealand 149/5 (20/20 ov),2009-02-15,Sydney,Only T20I,Australia,New Zealand,Australia,1.0,,,Australia,150.0,7.0,20.0,20.0,New Zealand,149.0,5.0,20.0,20.0,,,2009
359889,359842,"Warriors v Titans at Port Elizabeth- Jan 21, 2009",Warriors won by 81 runs,Warriors 169/5 (20/20 ov); Titans 88 (17.1/20 ov),2009-01-21,Port Elizabeth,,Warriors,Titans,Warriors,81.0,,,Warriors,169.0,5.0,20.0,20.0,Titans,88.0,10.0,17.1,20.0,,,2009
359890,359842,"Cape Cobras v Warriors at Cape Town- Jan 23, 2009",Cape Cobras won by 4 runs,Cape Cobras 207/2 (20/20 ov); Warriors 203/5 (20/20 ov),2009-01-23,Cape Town,,Cape Cobras,Warriors,Cape Cobras,4.0,,,Cape Cobras,207.0,2.0,20.0,20.0,Warriors,203.0,5.0,20.0,20.0,,,2009
359891,359842,"Eagles v Dolphins at Bloemfontein- Jan 23, 2009",Dolphins won by 68 runs,Dolphins 184/2 (20/20 ov); Eagles 116 (18.2/20 ov),2009-01-23,Bloemfontein,,Eagles,Dolphins,Dolphins,68.0,,,Dolphins,184.0,2.0,20.0,20.0,Eagles,116.0,10.0,18.2,20.0,,,2009
359892,359842,"Lions v Eagles at Johannesburg- Jan 25, 2009",Eagles won by 8 runs,Eagles 156/3 (20/20 ov); Lions 148/7 (20/20 ov),2009-01-25,Johannesburg,,Lions,Eagles,Eagles,8.0,,,Eagles,156.0,3.0,20.0,20.0,Lions,148.0,7.0,20.0,20.0,,,2009
359893,359842,"Titans v Dolphins at Centurion- Jan 25, 2009",No result,Dolphins 121/9 (20/20 ov),2009-01-25,Centurion,,Titans,Dolphins,No result,,,,Dolphins,121.0,9.0,20.0,20.0,,,,,,,,2009
359894,359842,"Eagles v Cape Cobras at Kimberley- Jan 28, 2009",Eagles won by 88 runs,Eagles 176/3 (20/20 ov); Cape Cobras 88 (15.1/20 ov),2009-01-28,Kimberley,,Eagles,Cape Cobras,Eagles,88.0,,,Eagles,176.0,3.0,20.0,20.0,Cape Cobras,88.0,10.0,15.1,20.0,,,2009
359895,359842,"Dolphins v Cape Cobras at Durban- Jan 30, 2009",Dolphins won by 3 wickets (with 0 balls remaining),Cape Cobras 119/8 (20/20 ov); Dolphins 120/7 (20/20 ov),2009-01-30,Durban,,Dolphins,Cape Cobras,Dolphins,,3.0,0.0,Cape Cobras,119.0,8.0,20.0,20.0,Dolphins,120.0,7.0,20.0,20.0,,,2009
359896,359842,"Lions v Titans at Johannesburg- Jan 30, 2009",Match abandoned without a ball bowled,,2009-01-30,Johannesburg,,Lions,Titans,Match abandoned without a ball bowled,,,,,,,,,,,,,,,,2009
359897,359842,"Cape Cobras v Titans at Cape Town- Feb 1, 2009",Cape Cobras won by 16 runs,Cape Cobras 157/4 (20/20 ov); Titans 141/9 (20/20 ov),2009-02-01,Cape Town,,Cape Cobras,Titans,Cape Cobras,16.0,,,Cape Cobras,157.0,4.0,20.0,20.0,Titans,141.0,9.0,20.0,20.0,,,2009
359898,359842,"Warriors v Dolphins at East London- Feb 1, 2009",Warriors won by 8 wickets (with 8 balls remaining),Dolphins 127 (19.6/20 ov); Warriors 131/2 (18.4/20 ov),2009-02-01,East London,,Warriors,Dolphins,Warriors,,8.0,8.0,Dolphins,127.0,10.0,19.6,20.0,Warriors,131.0,2.0,18.4,20.0,,,2009
359899,359842,"Lions v Cape Cobras at Potchefstroom- Feb 4, 2009",Match tied,Cape Cobras 154/6 (20/20 ov); Lions 154/6 (20/20 ov),2009-02-04,Potchefstroom,,Lions,Cape Cobras,Match tied,,,,Cape Cobras,154.0,6.0,20.0,20.0,Lions,154.0,6.0,20.0,20.0,,,2009
359901,359842,"Titans v Eagles at Centurion- Feb 6, 2009",Titans won by 6 wickets (with 7 balls remaining),Eagles 153/6 (20/20 ov); Titans 154/4 (18.5/20 ov),2009-02-06,Centurion,,Titans,Eagles,Titans,,6.0,7.0,Eagles,153.0,6.0,20.0,20.0,Titans,154.0,4.0,18.5,20.0,,,2009
359900,359842,"Warriors v Lions at Port Elizabeth- Feb 6, 2009",Warriors won by 4 wickets (with 3 balls remaining),Lions 123/5 (20/20 ov); Warriors 127/6 (19.3/20 ov),2009-02-06,Port Elizabeth,,Warriors,Lions,Warriors,,4.0,3.0,Lions,123.0,5.0,20.0,20.0,Warriors,127.0,6.0,19.3,20.0,,,2009
359902,359842,"Dolphins v Lions at Durban- Feb 8, 2009",Dolphins won by 8 wickets (with 6 balls remaining),Lions 112/8 (20/20 ov); Dolphins 117/2 (19/20 ov),2009-02-08,Durban,,Dolphins,Lions,Dolphins,,8.0,6.0,Lions,112.0,8.0,20.0,20.0,Dolphins,117.0,2.0,19.0,20.0,,,2009
359903,359842,"Eagles v Warriors at Bloemfontein- Feb 8, 2009",Warriors won by 18 runs,Warriors 149/5 (20/20 ov); Eagles 131/7 (20/20 ov),2009-02-08,Bloemfontein,,Eagles,Warriors,Warriors,18.0,,,Warriors,149.0,5.0,20.0,20.0,Eagles,131.0,7.0,20.0,20.0,,,2009
359904,359842,"Semi-Final - 1st Leg:Eagles v Warriors at Bloemfontein- Feb 11, 2009",Eagles won by 9 wickets (with 11 balls remaining) (D/L method),"Warriors 100/6 (14/14 ov); Eagles 105/1 (12.1/14 ov, target: 105)",2009-02-11,Bloemfontein,Semi-Final - 1st Leg,Eagles,Warriors,Eagles,,9.0,11.0,Warriors,100.0,6.0,14.0,14.0,Eagles,105.0,1.0,12.1,14.0,1.0,105.0,2009
359905,359842,"Semi-Final - 1st Leg:Cape Cobras v Dolphins at Cape Town- Feb 13, 2009",Dolphins won by 14 runs,Dolphins 162/5 (20/20 ov); Cape Cobras 148/9 (20/20 ov),2009-02-13,Cape Town,Semi-Final - 1st Leg,Cape Cobras,Dolphins,Dolphins,14.0,,,Dolphins,162.0,5.0,20.0,20.0,Cape Cobras,148.0,9.0,20.0,20.0,,,2009
359907,359842,"Semi-Final - 2nd Leg:Dolphins v Cape Cobras at Durban- Feb 15, 2009",Cape Cobras won by 38 runs (D/L method),"Cape Cobras 191/4 (20/20 ov); Dolphins 59/5 (9/9 ov, target: 98)",2009-02-15,Durban,Semi-Final - 2nd Leg,Dolphins,Cape Cobras,Cape Cobras,38.0,,,Cape Cobras,191.0,4.0,20.0,20.0,Dolphins,59.0,5.0,9.0,9.0,1.0,98.0,2009
359906,359842,"Semi-Final - 2nd Leg:Warriors v Eagles at Port Elizabeth- Feb 15, 2009",No result,Warriors 117/8 (20/20 ov); Eagles 2/0 (1.2/20 ov),2009-02-15,Port Elizabeth,Semi-Final - 2nd Leg,Warriors,Eagles,No result,,,,Warriors,117.0,8.0,20.0,20.0,Eagles,2.0,0.0,1.2,20.0,,,2009
359908,359842,"Semi-Final - 2nd Leg Replay:Warriors v Eagles at Port Elizabeth- Feb 16, 2009",Warriors won by 10 wickets (with 47 balls remaining),Eagles 101 (19/20 ov); Warriors 103/0 (12.1/20 ov),2009-02-16,Port Elizabeth,Semi-Final - 2nd Leg Replay,Warriors,Eagles,Warriors,,10.0,47.0,Eagles,101.0,10.0,19.0,20.0,Warriors,103.0,0.0,12.1,20.0,,,2009
359909,359842,"Semi-Final - 3rd Leg:Dolphins v Cape Cobras at Durban- Feb 18, 2009",Match tied (Cape Cobras won the one-over eliminator),Cape Cobras 148/4 (20/20 ov); Dolphins 148/8 (20/20 ov),2009-02-18,Durban,Semi-Final - 3rd Leg,Dolphins,Cape Cobras,Cape Cobras,,,,Cape Cobras,148.0,4.0,20.0,20.0,Dolphins,148.0,8.0,20.0,20.0,,,2009
391079,359842,"Semi-Final - 3rd Leg:Warriors v Eagles at Port Elizabeth- Feb 18, 2009",Match tied (Eagles won the one-over eliminator),Warriors 97 (19.3/20 ov); Eagles 97/6 (20/20 ov),2009-02-18,Port Elizabeth,Semi-Final - 3rd Leg,Warriors,Eagles,Match tied (Eagles,,,,Warriors,97.0,10.0,19.3,20.0,Eagles,97.0,6.0,20.0,20.0,,,2009
359910,359842,"Final:Cape Cobras v Eagles at Cape Town- Feb 21, 2009",Cape Cobras won by 22 runs,Cape Cobras 147/5 (20/20 ov); Eagles 125/8 (20/20 ov),2009-02-21,Cape Town,Final,Cape Cobras,Eagles,Cape Cobras,22.0,,,Cape Cobras,147.0,5.0,20.0,20.0,Eagles,125.0,8.0,20.0,20.0,,,2009
386494,366618,"1st T20I:New Zealand v India at Christchurch- Feb 25, 2009",New Zealand won by 7 wickets (with 7 balls remaining),India 162/8 (20/20 ov); New Zealand 166/3 (18.5/20 ov),2009-02-25,Christchurch,1st T20I,New Zealand,India,New Zealand,,7.0,7.0,India,162.0,8.0,20.0,20.0,New Zealand,166.0,3.0,18.5,20.0,,,2009
366622,366618,"2nd T20I:New Zealand v India at Wellington- Feb 27, 2009",New Zealand won by 5 wickets (with 0 balls remaining),India 149/6 (20/20 ov); New Zealand 150/5 (20/20 ov),2009-02-27,Wellington,2nd T20I,New Zealand,India,New Zealand,,5.0,0.0,India,149.0,6.0,20.0,20.0,New Zealand,150.0,5.0,20.0,20.0,,,2009
371828,369193,"Auckland v Northern Districts at Auckland- Feb 4, 2009",Auckland won by 5 wickets (with 8 balls remaining),Northern Districts 149/8 (20/20 ov); Auckland 150/5 (18.4/20 ov),2009-02-04,Auckland,,Auckland,Northern Districts,Auckland,,5.0,8.0,Northern Districts,149.0,8.0,20.0,20.0,Auckland,150.0,5.0,18.4,20.0,,,2009
371830,369193,"Otago v Canterbury at Dunedin- Feb 4, 2009",Otago won by 30 runs,Otago 222/3 (20/20 ov); Canterbury 192/6 (20/20 ov),2009-02-04,Dunedin,,Otago,Canterbury,Otago,30.0,,,Otago,222.0,3.0,20.0,20.0,Canterbury,192.0,6.0,20.0,20.0,,,2009
371829,369193,"Central Districts v Wellington at Napier- Feb 4, 2009",Wellington won by 19 runs (D/L method),"Wellington 160/7 (20/20 ov); Central Districts 63/4 (10/10 ov, target: 83)",2009-02-04,Napier,,Central Districts,Wellington,Wellington,19.0,,,Wellington,160.0,7.0,20.0,20.0,Central Districts,63.0,4.0,10.0,10.0,1.0,83.0,2009
371833,369193,"Wellington v Otago at Wellington- Feb 6, 2009",Otago won by 117 runs,Otago 215/6 (20/20 ov); Wellington 98 (14.1/20 ov),2009-02-06,Wellington,,Wellington,Otago,Otago,117.0,,,Otago,215.0,6.0,20.0,20.0,Wellington,98.0,10.0,14.1,20.0,,,2009
371831,369193,"Canterbury v Northern Districts at Christchurch- Feb 6, 2009",Canterbury won by 4 wickets (with 9 balls remaining),Northern Districts 119/8 (20/20 ov); Canterbury 122/6 (18.3/20 ov),2009-02-06,Christchurch,,Canterbury,Northern Districts,Canterbury,,4.0,9.0,Northern Districts,119.0,8.0,20.0,20.0,Canterbury,122.0,6.0,18.3,20.0,,,2009
371832,369193,"Central Districts v Auckland at New Plymouth- Feb 6, 2009",Auckland won by 6 wickets (with 7 balls remaining),Central Districts 185/9 (20/20 ov); Auckland 188/4 (18.5/20 ov),2009-02-06,New Plymouth,,Central Districts,Auckland,Auckland,,6.0,7.0,Central Districts,185.0,9.0,20.0,20.0,Auckland,188.0,4.0,18.5,20.0,,,2009
371834,369193,"Auckland v Canterbury at Auckland- Feb 8, 2009",Canterbury won by 2 wickets (with 0 balls remaining),Auckland 159/7 (20/20 ov); Canterbury 163/8 (20/20 ov),2009-02-08,Auckland,,Auckland,Canterbury,Canterbury,,2.0,0.0,Auckland,159.0,7.0,20.0,20.0,Canterbury,163.0,8.0,20.0,20.0,,,2009
371835,369193,"Central Districts v Otago at New Plymouth- Feb 8, 2009",Otago won by 23 runs,Otago 206/4 (20/20 ov); Central Districts 183/8 (20/20 ov),2009-02-08,New Plymouth,,Central Districts,Otago,Otago,23.0,,,Otago,206.0,4.0,20.0,20.0,Central Districts,183.0,8.0,20.0,20.0,,,2009
371836,369193,"Wellington v Northern Districts at Wellington- Feb 8, 2009",Wellington won by 6 wickets (with 16 balls remaining),Northern Districts 163/7 (20/20 ov); Wellington 164/4 (17.2/20 ov),2009-02-08,Wellington,,Wellington,Northern Districts,Wellington,,6.0,16.0,Northern Districts,163.0,7.0,20.0,20.0,Wellington,164.0,4.0,17.2,20.0,,,2009
371837,369193,"Northern Districts v Central Districts at Hamilton- Feb 11, 2009",Central Districts won by 2 runs,Central Districts 172/7 (20/20 ov); Northern Districts 170/8 (20/20 ov),2009-02-11,Hamilton,,Northern Districts,Central Districts,Central Districts,2.0,,,Central Districts,172.0,7.0,20.0,20.0,Northern Districts,170.0,8.0,20.0,20.0,,,2009
371838,369193,"Canterbury v Wellington at Christchurch- Feb 13, 2009",Wellington won by 6 wickets (with 11 balls remaining),Canterbury 126/8 (20/20 ov); Wellington 129/4 (18.1/20 ov),2009-02-13,Christchurch,,Canterbury,Wellington,Wellington,,6.0,11.0,Canterbury,126.0,8.0,20.0,20.0,Wellington,129.0,4.0,18.1,20.0,,,2009
371839,369193,"Otago v Auckland at Dunedin- Feb 13, 2009",Auckland won by 3 runs,Auckland 142/7 (20/20 ov); Otago 139/6 (20/20 ov),2009-02-13,Dunedin,,Otago,Auckland,Auckland,3.0,,,Auckland,142.0,7.0,20.0,20.0,Otago,139.0,6.0,20.0,20.0,,,2009
371840,369193,"Auckland v Wellington at Auckland- Feb 15, 2009",Auckland won by 3 wickets (with 1 ball remaining),Wellington 128/7 (20/20 ov); Auckland 132/7 (19.5/20 ov),2009-02-15,Auckland,,Auckland,Wellington,Auckland,,3.0,1.0,Wellington,128.0,7.0,20.0,20.0,Auckland,132.0,7.0,19.5,20.0,,,2009
371841,369193,"Canterbury v Central Districts at Christchurch- Feb 15, 2009",Canterbury won by 13 runs,Canterbury 148/8 (20/20 ov); Central Districts 135 (19.1/20 ov),2009-02-15,Christchurch,,Canterbury,Central Districts,Canterbury,13.0,,,Canterbury,148.0,8.0,20.0,20.0,Central Districts,135.0,10.0,19.1,20.0,,,2009
371842,369193,"Otago v Northern Districts at Dunedin- Feb 15, 2009",Otago won by 21 runs,Otago 191/4 (20/20 ov); Northern Districts 170/8 (20/20 ov),2009-02-15,Dunedin,,Otago,Northern Districts,Otago,21.0,,,Otago,191.0,4.0,20.0,20.0,Northern Districts,170.0,8.0,20.0,20.0,,,2009
371844,369193,"Otago v Central Districts at Dunedin- Feb 18, 2009",Otago won by 5 wickets (with 6 balls remaining),Central Districts 185/6 (20/20 ov); Otago 189/5 (19/20 ov),2009-02-18,Dunedin,,Otago,Central Districts,Otago,,5.0,6.0,Central Districts,185.0,6.0,20.0,20.0,Otago,189.0,5.0,19.0,20.0,,,2009
371845,369193,"Wellington v Auckland at Wellington- Feb 18, 2009",Auckland won by 5 wickets (with 4 balls remaining),Wellington 145/9 (20/20 ov); Auckland 146/5 (19.2/20 ov),2009-02-18,Wellington,,Wellington,Auckland,Auckland,,5.0,4.0,Wellington,145.0,9.0,20.0,20.0,Auckland,146.0,5.0,19.2,20.0,,,2009
371843,369193,"Northern Districts v Canterbury at Hamilton- Feb 18, 2009",Match tied (Canterbury won the one-over eliminator),Canterbury 171/8 (20/20 ov); Northern Districts 171/7 (20/20 ov),2009-02-18,Hamilton,,Northern Districts,Canterbury,Canterbury,,,,Canterbury,171.0,8.0,20.0,20.0,Northern Districts,171.0,7.0,20.0,20.0,,,2009
371847,369193,"Northern Districts v Otago at Mt Maunganui- Feb 20, 2009",Match abandoned without a ball bowled,,2009-02-20,Mt Maunganui,,Northern Districts,Otago,Match abandoned without a ball bowled,,,,,,,,,,,,,,,,2009
